Year,Disease,Age Group,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2020,Creutzfeldt-Jakob Disease,60-69,0,0.00,0.35,0.28,0.25
2020,Cryptosporidiosis,60-69,0,0.00,1.00,1.53,0.95
2020,Cyclosporiasis,60-69,4,6.45,4.12,3.74,2.80
2020,Diphtheria,60-69,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),60-69,0,0.00,0.00,0.06,0.30
2020,Carbapenemase-producing Enterobacteriaceae (CPE),60-69,4,6.45,1.66,4.19,1.43
2020,Encephalitis/Meningitis,60-69,1,1.61,3.41,2.55,2.61
2020,Giardiasis,60-69,2,3.22,11.88,7.13,9.11
2020,Gonorrhea,60-69,0,0.00,7.29,9.40,7.21
2020,"Group A Streptococcal disease, invasive",60-69,5,8.06,8.95,8.77,7.85
2020,"Group B Streptococcal disease, neonatal",60-69,0,0.00,0.00,0.00,0.00
2020,"Haemophilus influenzae disease, all types",60-69,0,0.00,1.34,1.59,1.16
2020,Hantavirus pulmonary syndrome,60-69,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,60-69,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,60-69,0,0.00,0.00,0.40,0.45
2020,Hepatitis B (acute),60-69,1,1.61,1.70,0.68,0.89
2020,Hepatitis B (chronic),60-69,6,9.67,10.33,7.13,12.39
2020,Hepatitis C,60-69,11,17.73,38.78,24.85,43.42
2020,HIV,60-69,1,1.61,1.05,2.15,2.16
2020,Influenza,60-69,24,38.69,89.25,61.59,93.34
2020,Legionellosis,60-69,7,11.28,7.49,4.81,3.97
2020,Leprosy,60-69,0,0.00,0.00,0.00,0.05
2020,Listeriosis,60-69,0,0.00,1.69,1.13,0.85
2020,Lyme Disease,60-69,0,0.00,3.50,10.08,9.20
2020,Measles,60-69,0,0.00,0.00,0.00,0.01
2020,Tularemia,60-69,0,0.00,0.00,0.00,0.00
2020,Typhoid Fever/Paratyphoid Fever,60-69,0,0.00,0.34,0.17,0.34
2020,Verotoxin-producing E. coli,60-69,1,1.61,2.07,0.45,0.84
2020,Yersiniosis,60-69,0,0.00,0.72,0.79,1.19
2020,"Meningococcal disease, invasive",60-69,0,0.00,0.35,0.06,0.30
2020,Mpox,60-69,0,0.00,0.00,0.00,0.00
2020,Mumps,60-69,0,0.00,0.00,0.06,0.04
2020,Ophthalmia Neonatorum,60-69,0,0.00,0.00,0.00,0.00
2020,Paralytic Shellfish Poisoning,60-69,0,0.00,0.00,0.00,0.00
2020,Pertussis,60-69,0,0.00,1.76,0.06,0.51
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,60-69,0,0.00,0.00,0.00,0.00
2020,Powassan Virus,60-69,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,60-69,0,0.00,0.00,0.00,0.00
2020,Q Fever,60-69,0,0.00,0.00,0.06,0.16
2020,Rabies,60-69,0,0.00,0.00,0.00,0.00
2020,Rubella,60-69,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",60-69,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,60-69,7,11.28,18.38,9.40,16.95
2020,Severe acute respiratory syndrome (SARS),60-69,0,0.00,0.00,0.00,0.00
2020,Shigellosis,60-69,0,0.00,1.36,0.85,1.72
2020,Smallpox,60-69,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",60-69,8,12.90,22.19,9.11,15.14
2020,Syphilis - Early Congenital,60-69,0,0.00,0.00,0.00,0.00
2020,Syphilis - Infectious,60-69,0,0.00,0.67,6.45,4.36
2020,Syphilis - Late Latent,60-69,2,3.22,5.19,4.47,7.01
2020,Tetanus,60-69,0,0.00,0.00,0.00,0.00
2020,Trichinosis,60-69,0,0.00,0.00,0.00,0.01
2020,Tuberculosis (active),60-69,3,4.84,3.80,4.25,4.99
2020,Tuberculosis (latent),60-69,5,8.06,26.04,15.40,31.87
2020,Syphilis - Other,60-69,0,0.00,0.00,1.13,0.76
2020,West Nile virus (WNv),60-69,0,0.00,0.68,0.91,1.21
2020,AIDS,70-79,0,0.00,0.00,0.18,0.24
2020,Amebiasis,70-79,0,0.00,2.99,1.32,2.67
2020,Anaplasmosis,70-79,0,0.00,0.00,0.00,0.00
2020,Anthrax,70-79,0,0.00,0.00,0.00,0.00
2020,Babesiosis,70-79,0,0.00,0.00,0.00,0.00
2020,Blastomycosis,70-79,0,0.00,0.56,0.26,0.28
2020,Botulism,70-79,0,0.00,0.00,0.00,0.00
2020,Brucellosis,70-79,0,0.00,0.00,0.00,0.04
2020,Campylobacter enteritis,70-79,8,20.43,32.68,15.98,29.33
2020,Chancroid,70-79,0,0.00,0.00,0.00,0.00
2020,Chickenpox (Varicella),70-79,0,0.00,0.00,0.35,0.29
2020,Chlamydia,70-79,1,2.55,0.56,2.65,2.41
2020,Cholera,70-79,0,0.00,0.00,0.00,0.02
2020,Creutzfeldt-Jakob Disease,70-79,0,0.00,0.00,0.09,0.37
2020,Cryptosporidiosis,70-79,0,0.00,2.40,0.71,0.85
2020,Cyclosporiasis,70-79,1,2.55,2.21,2.21,2.08
2020,Diphtheria,70-79,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),70-79,0,0.00,0.00,0.09,0.29
2020,Carbapenemase-producing Enterobacteriaceae (CPE),70-79,7,17.88,0.53,6.80,2.88
2020,Encephalitis/Meningitis,70-79,0,0.00,1.72,3.53,2.85
2020,Giardiasis,70-79,2,5.11,4.53,4.06,6.75
2020,Gonorrhea,70-79,2,5.11,1.15,3.27,2.15
2020,"Group A Streptococcal disease, invasive",70-79,4,10.22,10.46,10.60,10.21
2020,"Group B Streptococcal disease, neonatal",70-79,0,0.00,0.00,0.09,0.00
2020,"Haemophilus influenzae disease, all types",70-79,1,2.55,3.22,1.77,1.87
2020,Hantavirus pulmonary syndrome,70-79,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,70-79,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,70-79,0,0.00,0.53,0.09,0.42
2020,Hepatitis B (acute),70-79,0,0.00,0.53,0.44,0.44
2020,Hepatitis B (chronic),70-79,5,12.77,7.16,5.56,7.61
2020,Hepatitis C,70-79,3,7.66,10.92,11.92,16.27
2020,HIV,70-79,0,0.00,1.09,0.97,1.01
2020,Influenza,70-79,30,76.61,166.72,89.00,185.65
2020,Legionellosis,70-79,6,15.32,11.86,5.74,4.88
2020,Leprosy,70-79,0,0.00,0.00,0.00,0.02
2020,Listeriosis,70-79,1,2.55,0.53,1.24,1.75
2020,Lyme Disease,70-79,1,2.55,3.34,10.15,8.18
2020,Measles,70-79,0,0.00,0.00,0.00,0.02
2020,Tularemia,70-79,0,0.00,0.00,0.00,0.00
2020,Typhoid Fever/Paratyphoid Fever,70-79,0,0.00,0.00,0.09,0.23
2020,Verotoxin-producing E. coli,70-79,0,0.00,2.30,0.44,0.93
2020,Yersiniosis,70-79,0,0.00,4.09,1.15,1.17
2020,"Meningococcal disease, invasive",70-79,0,0.00,0.00,0.09,0.26
2020,Mpox,70-79,0,0.00,0.00,0.00,0.00
2020,Mumps,70-79,0,0.00,0.00,0.00,0.04
2020,Ophthalmia Neonatorum,70-79,0,0.00,0.00,0.00,0.00
2020,Paralytic Shellfish Poisoning,70-79,0,0.00,0.00,0.00,0.00
2020,Pertussis,70-79,0,0.00,0.00,0.09,0.60
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,70-79,0,0.00,0.00,0.00,0.00
2020,Powassan Virus,70-79,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,70-79,0,0.00,0.00,0.00,0.00
2020,Q Fever,70-79,0,0.00,0.00,0.18,0.19
2020,Rabies,70-79,0,0.00,0.00,0.00,0.00
2020,Rubella,70-79,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",70-79,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,70-79,7,17.88,17.49,14.48,18.41
2020,Severe acute respiratory syndrome (SARS),70-79,0,0.00,0.00,0.00,0.00
2020,Shigellosis,70-79,0,0.00,0.53,0.26,1.32
2020,Smallpox,70-79,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",70-79,2,5.11,25.14,8.30,19.39
2020,Syphilis - Early Congenital,70-79,0,0.00,0.00,0.00,0.00
2020,Syphilis - Infectious,70-79,1,2.55,0.00,2.03,1.46
2020,Syphilis - Late Latent,70-79,3,7.66,6.42,4.24,7.27
2020,Tetanus,70-79,0,0.00,0.00,0.00,0.00
2020,Trichinosis,70-79,0,0.00,0.00,0.00,0.06
2020,Tuberculosis (active),70-79,1,2.55,7.83,6.09,8.48
2020,Tuberculosis (latent),70-79,6,15.32,21.30,10.51,22.12
2020,Syphilis - Other,70-79,0,0.00,0.63,1.32,0.65
2020,West Nile virus (WNv),70-79,0,0.00,0.00,1.15,1.36
2020,AIDS,80-89,0,0.00,0.00,0.19,0.04
2020,Amebiasis,80-89,0,0.00,1.23,0.57,1.56
2020,Anaplasmosis,80-89,0,0.00,0.00,0.00,0.00
2020,Anthrax,80-89,0,0.00,0.00,0.00,0.00
2020,Babesiosis,80-89,0,0.00,0.00,0.00,0.00
2020,Blastomycosis,80-89,0,0.00,0.00,0.96,0.12
2020,Botulism,80-89,0,0.00,0.00,0.00,0.00
2020,Brucellosis,80-89,0,0.00,0.00,0.00,0.12
2020,Campylobacter enteritis,80-89,3,16.76,30.94,12.45,26.64
2020,Chancroid,80-89,0,0.00,0.00,0.00,0.00
2020,Chickenpox (Varicella),80-89,0,0.00,1.14,0.19,0.48
2020,Chlamydia,80-89,0,0.00,0.00,0.19,0.45
2020,Cholera,80-89,0,0.00,0.00,0.00,0.00
2020,Creutzfeldt-Jakob Disease,80-89,0,0.00,0.00,0.19,0.24
2020,Cryptosporidiosis,80-89,0,0.00,0.00,0.57,0.53
2020,Cyclosporiasis,80-89,0,0.00,0.00,1.15,0.52
2020,Diphtheria,80-89,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),80-89,0,0.00,0.00,0.00,0.32
2020,Carbapenemase-producing Enterobacteriaceae (CPE),80-89,1,5.59,3.45,8.23,3.00
2020,Encephalitis/Meningitis,80-89,0,0.00,2.39,4.21,3.21
2020,Giardiasis,80-89,0,0.00,4.73,3.25,3.09
2020,Gonorrhea,80-89,0,0.00,0.00,0.00,0.24
2020,"Group A Streptococcal disease, invasive",80-89,4,22.34,14.27,12.25,17.08
2020,"Group B Streptococcal disease, neonatal",80-89,0,0.00,0.00,0.00,0.00
2020,"Haemophilus influenzae disease, all types",80-89,0,0.00,1.17,2.87,3.16
2020,Hantavirus pulmonary syndrome,80-89,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,80-89,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,80-89,0,0.00,0.00,0.00,0.37
2020,Hepatitis B (acute),80-89,0,0.00,0.00,0.00,0.29
2020,Hepatitis B (chronic),80-89,0,0.00,2.36,3.06,4.40
2020,Hepatitis C,80-89,1,5.59,8.23,9.57,13.68
2020,HIV,80-89,0,0.00,0.00,0.38,0.08
2020,Influenza,80-89,19,106.13,401.75,180.75,505.11
2020,Legionellosis,80-89,3,16.76,8.31,5.55,4.85
2020,Leprosy,80-89,0,0.00,0.00,0.00,0.04
2020,Listeriosis,80-89,1,5.59,2.37,2.11,4.03
2020,Lyme Disease,80-89,0,0.00,1.14,5.74,3.56
2020,Measles,80-89,0,0.00,0.00,0.00,0.00
2020,Tularemia,80-89,0,0.00,0.00,0.00,0.00
2020,Typhoid Fever/Paratyphoid Fever,80-89,0,0.00,0.00,0.00,0.04
2020,Verotoxin-producing E. coli,80-89,0,0.00,2.31,0.57,0.81
2020,Yersiniosis,80-89,1,5.59,3.53,2.30,2.01
2020,"Meningococcal disease, invasive",80-89,0,0.00,0.00,0.00,0.37
2020,Mpox,80-89,0,0.00,0.00,0.00,0.00
2020,Mumps,80-89,0,0.00,0.00,0.00,0.12
2020,Ophthalmia Neonatorum,80-89,0,0.00,0.00,0.00,0.00
2020,Paralytic Shellfish Poisoning,80-89,0,0.00,0.00,0.00,0.00
2020,Pertussis,80-89,0,0.00,0.00,0.00,0.21
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,80-89,0,0.00,0.00,0.00,0.00
2020,Powassan Virus,80-89,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,80-89,0,0.00,0.00,0.00,0.00
2020,Q Fever,80-89,0,0.00,0.00,0.00,0.12
2020,Rabies,80-89,0,0.00,0.00,0.00,0.00
2020,Rubella,80-89,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",80-89,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,80-89,2,11.17,11.92,12.25,17.82
2020,Severe acute respiratory syndrome (SARS),80-89,0,0.00,0.00,0.00,0.00
2020,Shigellosis,80-89,1,5.59,0.00,0.57,0.32
2020,Smallpox,80-89,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",80-89,2,11.17,41.54,11.68,29.02
2020,Syphilis - Early Congenital,80-89,0,0.00,0.00,0.00,0.00
2020,Syphilis - Infectious,80-89,0,0.00,0.00,0.19,0.24
2020,Syphilis - Late Latent,80-89,0,0.00,3.53,6.32,4.81
2020,Tetanus,80-89,0,0.00,0.00,0.00,0.00
2020,Trichinosis,80-89,0,0.00,0.00,0.00,0.00
2020,Tuberculosis (active),80-89,0,0.00,2.44,8.81,12.96
2020,Tuberculosis (latent),80-89,0,0.00,7.17,4.02,12.72
2020,Syphilis - Other,80-89,0,0.00,0.00,0.96,0.90
2020,West Nile virus (WNv),80-89,0,0.00,0.00,0.96,1.55
2020,AIDS,90+,0,0.00,0.00,0.00,0.00
2020,Amebiasis,90+,0,0.00,0.00,0.77,1.01
2020,Anaplasmosis,90+,0,0.00,0.00,0.00,0.00
2020,Anthrax,90+,0,0.00,0.00,0.00,0.00
2020,Babesiosis,90+,0,0.00,0.00,0.00,0.00
2020,Blastomycosis,90+,0,0.00,0.00,0.00,0.16
2020,Botulism,90+,0,0.00,0.00,0.00,0.00
2020,Brucellosis,90+,0,0.00,0.00,0.00,0.00
2020,Campylobacter enteritis,90+,0,0.00,26.26,9.21,13.83
2020,Chancroid,90+,0,0.00,0.00,0.00,0.00
2020,Chickenpox (Varicella),90+,0,0.00,0.00,1.54,0.49
2020,Chlamydia,90+,0,0.00,0.00,0.77,1.20
2020,Cholera,90+,0,0.00,0.00,0.00,0.00
2020,Creutzfeldt-Jakob Disease,90+,0,0.00,0.00,0.00,0.00
2020,Cryptosporidiosis,90+,0,0.00,0.00,0.00,0.16
2020,Cyclosporiasis,90+,0,0.00,0.00,0.77,0.00
2020,Diphtheria,90+,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),90+,0,0.00,0.00,0.00,0.49
2020,Carbapenemase-producing Enterobacteriaceae (CPE),90+,0,0.00,0.00,3.07,4.02
2020,Encephalitis/Meningitis,90+,0,0.00,0.00,5.38,0.84
2020,Giardiasis,90+,0,0.00,0.00,1.54,2.41
2020,Gonorrhea,90+,0,0.00,0.00,0.00,0.33
2020,"Group A Streptococcal disease, invasive",90+,2,44.52,10.38,19.97,22.58
2020,"Group B Streptococcal disease, neonatal",90+,0,0.00,0.00,0.00,0.00
2020,"Haemophilus influenzae disease, all types",90+,0,0.00,0.00,6.91,8.31
2020,Hantavirus pulmonary syndrome,90+,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,90+,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,90+,0,0.00,0.00,0.00,0.49
2020,Hepatitis B (acute),90+,0,0.00,0.00,0.77,0.18
2020,Hepatitis B (chronic),90+,0,0.00,0.00,3.84,1.74
2020,Hepatitis C,90+,0,0.00,0.00,13.05,8.78
2020,HIV,90+,0,0.00,0.00,0.00,0.17
2020,Influenza,90+,7,155.83,926.60,307.17,"1,099.20"
2020,Legionellosis,90+,0,0.00,15.00,8.45,2.62
2020,Leprosy,90+,0,0.00,0.00,0.00,0.16
2020,Listeriosis,90+,0,0.00,4.73,6.91,3.66
2020,Lyme Disease,90+,0,0.00,0.00,3.07,1.65
2020,Measles,90+,0,0.00,0.00,0.00,0.00
2020,Tularemia,90+,0,0.00,0.00,0.00,0.00
2020,Typhoid Fever/Paratyphoid Fever,90+,0,0.00,0.00,0.00,0.00
2020,Verotoxin-producing E. coli,90+,0,0.00,0.00,0.77,0.48
2020,Yersiniosis,90+,0,0.00,0.00,0.77,2.55
2020,"Meningococcal disease, invasive",90+,0,0.00,0.00,0.00,0.50
2020,Mpox,90+,0,0.00,0.00,0.00,0.00
2020,Mumps,90+,0,0.00,0.00,0.00,0.00
2020,Ophthalmia Neonatorum,90+,0,0.00,0.00,0.00,0.00
2020,Paralytic Shellfish Poisoning,90+,0,0.00,0.00,0.00,0.00
2020,Pertussis,90+,0,0.00,0.00,0.00,0.16
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,90+,0,0.00,0.00,0.00,0.00
2020,Powassan Virus,90+,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,90+,0,0.00,0.00,0.00,0.00
2020,Q Fever,90+,0,0.00,0.00,0.00,0.00
2020,Rabies,90+,0,0.00,0.00,0.00,0.00
2020,Rubella,90+,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",90+,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,90+,0,0.00,25.90,3.84,16.39
2020,Severe acute respiratory syndrome (SARS),90+,0,0.00,0.00,0.00,0.00
2020,Shigellosis,90+,0,0.00,0.00,0.00,0.87
2020,Smallpox,90+,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",90+,2,44.52,59.26,16.13,50.73
2020,Syphilis - Early Congenital,90+,0,0.00,0.00,0.00,0.00
2020,Syphilis - Infectious,90+,0,0.00,0.00,0.00,0.19
2020,Syphilis - Late Latent,90+,0,0.00,0.00,3.07,5.43
2020,Tetanus,90+,0,0.00,0.00,0.00,0.00
2020,Trichinosis,90+,0,0.00,0.00,0.00,0.00
2020,Tuberculosis (active),90+,2,44.52,5.07,11.52,12.58
2020,Tuberculosis (latent),90+,0,0.00,0.00,3.07,5.60
2020,Syphilis - Other,90+,0,0.00,0.00,1.54,1.07
2020,West Nile virus (WNv),90+,0,0.00,0.00,0.77,0.33
2021,AIDS,00-09,0,0.00,0.00,0.00,0.05
2021,Amebiasis,00-09,0,0.00,1.23,0.47,1.38
2021,Anaplasmosis,00-09,0,0.00,0.00,0.00,0.00
2021,Anthrax,00-09,0,0.00,0.00,0.00,0.00
2021,Babesiosis,00-09,0,0.00,0.00,0.00,0.00
2021,Blastomycosis,00-09,0,0.00,0.00,0.07,0.04
2021,Botulism,00-09,0,0.00,0.00,0.00,0.07
2021,Brucellosis,00-09,0,0.00,0.00,0.07,0.03
2021,Campylobacter enteritis,00-09,17,24.95,22.83,20.06,20.89
2021,Chancroid,00-09,0,0.00,0.00,0.00,0.00
2021,Chickenpox (Varicella),00-09,1,1.47,3.94,4.47,4.50
2021,Chlamydia,00-09,0,0.00,0.30,0.53,0.44
2021,Cholera,00-09,0,0.00,0.00,0.00,0.03
2021,Creutzfeldt-Jakob Disease,00-09,0,0.00,0.00,0.00,0.00
2021,Cryptosporidiosis,00-09,11,16.15,13.24,8.47,8.71
2021,Cyclosporiasis,00-09,0,0.00,0.00,0.13,0.12
2021,Diphtheria,00-09,0,0.00,0.00,0.00,0.00
2021,Food Poisoning (all causes),00-09,0,0.00,0.31,0.00,0.07
2021,Carbapenemase-producing Enterobacteriaceae (CPE),00-09,0,0.00,0.00,0.20,0.21
2021,Encephalitis/Meningitis,00-09,3,4.40,11.30,2.07,8.07
2021,Giardiasis,00-09,5,7.34,8.82,5.13,10.37
2021,Gonorrhea,00-09,0,0.00,0.00,0.13,0.20
2021,"Group A Streptococcal disease, invasive",00-09,1,1.47,2.74,0.80,3.92
2021,"Group B Streptococcal disease, neonatal",00-09,5,7.34,4.25,3.07,2.96
2021,"Haemophilus influenzae disease, all types",00-09,0,0.00,0.30,0.53,0.92
2021,Hantavirus pulmonary syndrome,00-09,0,0.00,0.00,0.00,0.00
2021,Hemorrhagic fevers and Lassa fever,00-09,0,0.00,0.00,0.00,0.00
2021,Hepatitis A,00-09,0,0.00,0.93,0.80,1.48
2021,Hepatitis B (acute),00-09,0,0.00,0.00,0.00,0.03
2021,Hepatitis B (chronic),00-09,0,0.00,0.00,0.27,0.47
2021,Hepatitis C,00-09,0,0.00,0.62,1.33,1.19
2021,HIV,00-09,0,0.00,0.00,0.07,0.49
2021,Influenza,00-09,0,0.00,131.78,1.47,214.68
2021,Legionellosis,00-09,0,0.00,0.30,0.07,0.04
2021,Leprosy,00-09,0,0.00,0.00,0.00,0.00
2021,Listeriosis,00-09,1,1.47,0.00,0.40,0.16
2021,Lyme Disease,00-09,0,0.00,1.51,8.33,4.55
2021,Measles,00-09,0,0.00,0.00,0.00,0.20
2021,Tularemia,00-09,0,0.00,0.00,0.00,0.01
2021,Typhoid Fever/Paratyphoid Fever,00-09,0,0.00,0.92,0.33,1.87
2021,Verotoxin-producing E. coli,00-09,2,2.94,4.83,3.40,4.01
2021,Yersiniosis,00-09,4,5.87,3.98,3.20,4.53
2021,"Meningococcal disease, invasive",00-09,0,0.00,0.60,0.07,0.33
2021,Mpox,00-09,0,0.00,0.00,0.00,0.00
2021,Mumps,00-09,0,0.00,0.31,0.13,0.47
2021,Ophthalmia Neonatorum,00-09,0,0.00,0.00,0.13,0.13
2021,Paralytic Shellfish Poisoning,00-09,0,0.00,0.00,0.00,0.00
2021,Pertussis,00-09,0,0.00,11.25,0.53,12.78
2021,Poliomyelitis (polio) and Acute Flaccid Paralysis,00-09,0,0.00,0.31,0.07,0.28
2021,Powassan Virus,00-09,0,0.00,0.00,0.00,0.00
2021,Psittacosis/Ornithosis,00-09,0,0.00,0.00,0.00,0.00
2021,Q Fever,00-09,0,0.00,0.00,0.00,0.00
2021,Rabies,00-09,0,0.00,0.00,0.00,0.00
2021,Rubella,00-09,0,0.00,0.00,0.00,0.00
2021,"Rubella, congenital syndrome",00-09,0,0.00,0.00,0.00,0.00
2021,Salmonellosis,00-09,9,13.21,27.78,16.86,32.72
2021,Severe acute respiratory syndrome (SARS),00-09,0,0.00,0.00,0.00,0.00
2021,Shigellosis,00-09,0,0.00,2.14,1.60,2.36
2021,Smallpox,00-09,0,0.00,0.00,0.00,0.00
2021,"Streptococcus Pneumoniae, Invasive ",00-09,7,10.27,4.88,3.60,6.41
2021,Syphilis - Early Congenital,00-09,0,0.00,0.00,0.47,0.17
2021,Syphilis - Infectious,00-09,0,0.00,0.00,0.00,0.00
2021,Syphilis - Late Latent,00-09,0,0.00,0.00,0.00,0.00
2021,Tetanus,00-09,0,0.00,0.00,0.00,0.01
2021,Trichinosis,00-09,0,0.00,0.00,0.07,0.00
2021,Tuberculosis (active),00-09,0,0.00,0.30,0.67,0.70
2021,Tuberculosis (latent),00-09,3,4.40,3.06,2.33,3.67
2021,Syphilis - Other,00-09,0,0.00,0.00,0.00,0.00
2021,West Nile virus (WNv),00-09,0,0.00,0.00,0.00,0.12
2021,AIDS,10-19,0,0.00,0.00,0.00,0.04
2021,Amebiasis,10-19,0,0.00,2.58,0.31,1.15
2021,Anaplasmosis,10-19,0,0.00,0.00,0.00,0.00
2021,Anthrax,10-19,0,0.00,0.00,0.00,0.00
2021,Babesiosis,10-19,0,0.00,0.00,0.00,0.00
2021,Blastomycosis,10-19,0,0.00,0.00,0.98,0.22
2021,Botulism,10-19,0,0.00,0.00,0.00,0.00
2021,Brucellosis,10-19,0,0.00,0.00,0.00,0.04
2021,Campylobacter enteritis,10-19,5,6.91,12.29,10.66,14.85
2021,Chancroid,10-19,0,0.00,0.00,0.00,0.00
2021,Chickenpox (Varicella),10-19,1,1.38,2.59,1.90,4.36
2021,Chlamydia,10-19,233,322.17,505.10,337.70,502.81
2021,Cholera,10-19,0,0.00,0.00,0.00,0.01
2021,Creutzfeldt-Jakob Disease,10-19,0,0.00,0.00,0.00,0.00
2021,Cryptosporidiosis,10-19,9,12.44,6.25,3.74,4.67
2021,Cyclosporiasis,10-19,0,0.00,0.85,0.12,0.34
2021,Diphtheria,10-19,0,0.00,0.00,0.00,0.00
2021,Food Poisoning (all causes),10-19,1,1.38,0.30,0.12,0.07
2021,Carbapenemase-producing Enterobacteriaceae (CPE),10-19,0,0.00,0.00,0.12,0.09
2021,Encephalitis/Meningitis,10-19,0,0.00,1.74,0.49,1.20
2021,Giardiasis,10-19,1,1.38,3.12,2.08,4.26
2021,Gonorrhea,10-19,22,30.42,53.35,38.54,50.87
2021,"Group A Streptococcal disease, invasive",10-19,0,0.00,1.73,0.49,1.28
2021,"Group B Streptococcal disease, neonatal",10-19,0,0.00,0.00,0.00,0.00
2021,"Haemophilus influenzae disease, all types",10-19,0,0.00,0.28,0.06,0.22
2021,Hantavirus pulmonary syndrome,10-19,0,0.00,0.00,0.00,0.00
2021,Hemorrhagic fevers and Lassa fever,10-19,0,0.00,0.00,0.00,0.00
2021,Hepatitis A,10-19,0,0.00,2.55,0.55,1.40
2021,Hepatitis B (acute),10-19,0,0.00,0.28,0.06,0.11
2021,Hepatitis B (chronic),10-19,4,5.53,2.59,1.10,1.91
2021,Hepatitis C,10-19,4,5.53,2.30,3.31,4.94
2021,HIV,10-19,0,0.00,0.57,0.55,1.04
2021,Influenza,10-19,0,0.00,25.40,0.80,36.23
2021,Legionellosis,10-19,0,0.00,0.00,0.00,0.01
2021,Leprosy,10-19,0,0.00,0.00,0.00,0.01
2021,Listeriosis,10-19,0,0.00,0.00,0.00,0.05
2021,Lyme Disease,10-19,0,0.00,0.30,6.92,3.84
2021,Measles,10-19,0,0.00,0.00,0.00,0.00
2021,Tularemia,10-19,0,0.00,0.00,0.00,0.00
2021,Typhoid Fever/Paratyphoid Fever,10-19,0,0.00,1.72,0.49,1.50
2021,Verotoxin-producing E. coli,10-19,1,1.38,3.45,1.16,1.72
2021,Yersiniosis,10-19,0,0.00,1.15,1.35,1.90
2021,"Meningococcal disease, invasive",10-19,0,0.00,0.00,0.12,0.16
2021,Mpox,10-19,0,0.00,0.00,0.00,0.00
2021,Mumps,10-19,0,0.00,0.29,0.00,1.06
2021,Ophthalmia Neonatorum,10-19,0,0.00,0.00,0.00,0.00
2021,Paralytic Shellfish Poisoning,10-19,0,0.00,0.00,0.00,0.00
2021,Pertussis,10-19,0,0.00,4.02,0.06,6.31
2021,Poliomyelitis (polio) and Acute Flaccid Paralysis,10-19,0,0.00,0.30,0.00,0.07
2021,Powassan Virus,10-19,0,0.00,0.00,0.00,0.00
2021,Psittacosis/Ornithosis,10-19,0,0.00,0.00,0.00,0.00
2021,Q Fever,10-19,0,0.00,0.00,0.00,0.02
2021,Rabies,10-19,0,0.00,0.00,0.00,0.00
2021,Rubella,10-19,0,0.00,0.00,0.00,0.00
2021,"Rubella, congenital syndrome",10-19,0,0.00,0.00,0.00,0.00
2021,Salmonellosis,10-19,10,13.83,13.49,6.31,14.27
2021,Severe acute respiratory syndrome (SARS),10-19,0,0.00,0.00,0.00,0.00
2021,Shigellosis,10-19,1,1.38,0.29,0.37,0.71
2021,Smallpox,10-19,0,0.00,0.00,0.00,0.00
2021,"Streptococcus Pneumoniae, Invasive ",10-19,1,1.38,1.45,0.49,0.92
2021,Syphilis - Early Congenital,10-19,0,0.00,0.00,0.00,0.00
2021,Syphilis - Infectious,10-19,2,2.77,1.70,3.06,2.10
2021,Syphilis - Late Latent,10-19,0,0.00,0.00,0.92,0.36
